image,cot
brisc2025_test_00841_pi_co_t1,"Texture: Heterogeneous solid lesion with mixed signal intensity; mild intralesional mottling, limited noise.  
Boundary: Partly well-circumscribed but with segments of indistinct margin and moderate low-contrast interface to adjacent parenchyma/CSF.  
Context: Adjacent to sellar/parasellar structures including pituitary, cavernous sinus, carotid flow-voids and optic apparatus, which can mimic or obscure margins.  
Summary: Heterogeneous parasellar mass with partially indistinct borders near vascular/CSF interfaces, making edge delineation challenging."
brisc2025_test_00842_pi_co_t1,"Texture: Heterogeneous, predominantly solid soft-tissue signal with mild internal variability; minimal noise.
Boundary: Partly indistinct margins with some sharp components; moderate contrast with adjacent brainstem/parenchyma, locally blurred interfaces.
Context: Adjacent skull base structures (clivus/sellar region), brainstem, and enhancing vessels/dura can mimic or merge with the lesion.
Summary: Heterogeneous skull-base mass with partially ill-defined enhancing margins abutting complex vascular/dural anatomy, complicating separation from nearby structures."
brisc2025_test_00843_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal with relatively smooth internal texture; minimal noise.  
Boundary: Partially well-defined but with indistinct, low-contrast margins against adjacent skull-base soft tissues, suggesting subtle blending.  
Context: Adjacent cavernous sinus/parasellar vessels, pituitary region structures, and sphenoid sinus interfaces may mimic or obscure lesion edges.  
Summary: Mildly heterogeneous parasellar mass with partly indistinct low-contrast borders near complex vascular and sellar anatomy, challenging precise segmentation."
brisc2025_test_00844_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; low noise but some partial-volume effect.  
Boundary: Margins partially well-defined yet locally indistinct with low contrast against adjacent sellar/cavernous sinus soft tissues.  
Context: Adjacent pituitary gland, cavernous sinus structures, and enhancing vessels/optic apparatus can mimic tumor signal and confuse borders.  
Summary: Mildly heterogeneous sellar-region mass with partly blurred, low-contrast margins near complex vascular and pituitary anatomy."
brisc2025_test_00845_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal with relatively solid appearance; minimal internal noise.  
Boundary: Partly well-defined but locally indistinct margins with mild low-contrast interface to adjacent brain/parenchymal structures.  
Context: Adjacent skull base/sellar region structures and vascular/CSF spaces can have similar intensity, risking confusion.  
Summary: Mildly heterogeneous enhancing-appearing mass with partially indistinct margins near complex skull-base anatomy and fluid/vessel interfaces."
brisc2025_test_00846_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal with relatively smooth internal intensity; low noise.  
Boundary: Lobulated contour with partially indistinct margins; moderate contrast but some blending with adjacent enhancing structures.  
Context: Adjacent to sellar/parasellar anatomy and vascular structures (cavernous ICA region), which can mimic enhancement and confuse edges.  
Summary: Lobulated mildly heterogeneous enhancing mass with partly blurred margins in a vessel-rich parasellar region, making precise delineation difficult."
brisc2025_test_00847_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal variation; low image noise.  
Boundary: Partly well-circumscribed but with segments of indistinct margin due to similar intensity to adjacent sellar/parasellar tissues; moderate contrast.  
Context: Adjacent pituitary gland/cavernous sinus and nearby vessels can mimic or blend with lesion signal, complicating separation.  
Summary: Heterogeneous sellar/parasellar mass with partially indistinct margins adjacent to vascular and pituitary structures."
brisc2025_test_00848_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal with small internal low-signal foci; minimal noise.  
Boundary: Partly indistinct/blurred margins with relatively low contrast against adjacent sellar/parasellar tissues; no spiculation.  
Context: Adjacent cavernous sinus/vascular flow-voids and pituitary gland can mimic similar intensity and confuse segmentation.  
Summary: Mildly heterogeneous sellar-region mass with low-contrast, partially ill-defined borders near vascular structures."
brisc2025_test_00849_pi_co_t1,"Texture: Relatively homogeneous soft-tissue signal with mild heterogeneity; low noise.
Boundary: Margins are partially indistinct with low contrast against adjacent sellar/parasellar structures; edges somewhat blurry.
Context: Adjacent pituitary gland, cavernous sinuses, sphenoid sinus and vascular flow-voids can mimic or obscure lesion boundaries.
Summary: Mildly heterogeneous sellar-region mass with low-contrast, partly indistinct borders near complex vascular and sinus anatomy, making segmentation challenging."
brisc2025_test_00850_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal, relatively smooth internally, minimal visible necrosis; low noise.  
Boundary: Partly well-circumscribed but with indistinct/low-contrast margins against adjacent enhancing structures; subtle edge blurring.  
Context: Adjacent to sellar/parasellar anatomy (pituitary, cavernous sinus, optic chiasm region) and enhancing dura/vessels that can mimic tumor signal.  
Summary: Mildly heterogeneous sellar-region mass with partially indistinct low-contrast margins near enhancing neurovascular structures, complicating segmentation."
brisc2025_test_00851_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue intensity with mild internal irregularity; minimal noise.  
Boundary: Partly well-defined but with segments of indistinct/blurred margins and moderate low-contrast interface with adjacent brain tissue.  
Context: Adjacent skull base structures, cavernous sinus/pituitary region and vascular flow-voids may mimic enhancing tissue and confuse margins.  
Summary: Heterogeneous, mildly irregular lesion with partially indistinct low-contrast borders near complex skull-base soft tissue and vessels."
brisc2025_test_00852_pi_co_t1,"Texture: Relatively homogeneous, mildly heterogeneous solid-appearing tissue with smooth internal signal; low noise.  
Boundary: Moderately sharp outer margin but with some indistinct blending into adjacent sellar/parasellar soft tissues; contrast with surrounding CSF/air spaces is moderate.  
Context: Adjacent pituitary/sellar structures, cavernous sinus contents, and sphenoid sinus interfaces may mimic similar signal and complicate separation.  
Summary: Predominantly homogeneous sellar-region mass with partly indistinct margins near complex parasellar anatomy and sinus interfaces."
brisc2025_test_00853_pi_co_t1,"Texture: Relatively homogeneous soft-tissue signal with mild internal heterogeneity; low noise.  
Boundary: Mostly well-circumscribed but partially indistinct margins where it abuts adjacent structures; moderate contrast to surrounding brain.  
Context: In the sellar/suprasellar region near cavernous sinus/vascular flow-voids and pituitary tissue, which can mimic lesion signal and confuse borders.  
Summary: Mildly heterogeneous, enhancing-appearing sellar mass with partly indistinct margins adjacent to vessels/pituitary structures complicating segmentation."
brisc2025_test_00854_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal signal variation; minimal noise.  
Boundary: Lobulated contour with partially indistinct margins; moderate contrast to adjacent skull base structures but some blending with surrounding soft tissues.  
Context: Adjacent to pituitary/sellar region, cavernous sinus, and sphenoid sinus mucosa which can appear similar and confuse segmentation.  
Summary: Heterogeneous lobulated sellar-region mass with partly ill-defined margins near complex skull-base anatomy and air–soft tissue interfaces."
brisc2025_test_00855_pi_co_t1,"Texture: Heterogeneous, predominantly hypointense with small internal hyperintense foci; mild noise/partial-volume effects.  
Boundary: Irregular, partially indistinct margins with low contrast against adjacent gray matter/CSF; some sharp segments.  
Context: Adjacent to basal cisterns/ventricular CSF spaces and skull base structures that can appear similarly hypointense and confuse extent.  
Summary: Heterogeneous hypointense lesion with irregular, partly blurred low-contrast borders near CSF spaces and skull base tissues, making delineation challenging."
brisc2025_test_00856_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal with relatively smooth internal intensity; minimal noise.  
Boundary: Moderately well-circumscribed but partially indistinct margins where it abuts adjacent gray matter/CSF; contrast is moderate.  
Context: Located near midline ventricular/parasellar region where CSF spaces, normal pituitary/infundibulum, and enhancing vascular structures can mimic lesion signal.  
Summary: Mildly heterogeneous mass with partly blurred interfaces against CSF/adjacent structures in a complex ventricular–sellar region, challenging precise edge delineation."
brisc2025_test_00857_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal, relatively smooth with minimal internal complexity; low noise.  
Boundary: Partly well-circumscribed but with slightly indistinct margins against adjacent gray-matter structures, moderate contrast.  
Context: Surrounded by midline deep brain structures and CSF spaces (ventricular/third ventricle region) that can appear similarly hypointense and confuse edges.  
Summary: Small mildly heterogeneous intracranial lesion with moderately low-contrast, partially indistinct borders adjacent to CSF-filled spaces and deep nuclei."
